species,pop,author,lat,lon,num_individuals,num_loci,gene_diversity,global_fst,popden,poplvlsd,adult_mass_g,site_PET_mm_yr,PET_mean,AET_mean,lc_5kSI,lc_20kSI,lc_50kSI,lc_100kSI
Myotis_lucifugus,Davy_4,Davy,NA,NA,33,11,0.852851,0.041585,1.039999962,40,7.77,689.5032092,971.21076,428.789421,0.670405207,0.673471376,0.641487797,0.644721681
Myotis_lucifugus,Davy_5,Davy,NA,NA,85,11,0.869238,0.032334,1.039999962,44,7.77,704.7306122,971.21076,428.789421,0.502232005,0.561135142,0.66129734,0.716687057
Myotis_lucifugus,Davy_6,Davy,NA,NA,18,11,0.821785,0.057392,2.571666559,45,7.77,666.2615804,971.21076,428.789421,0.21335723,0.368603119,0.47517076,0.582130044
Myotis_lucifugus,Davy_7,Davy,NA,NA,22,11,0.850523,0.029558,1.039999962,37,7.77,732.6347709,971.21076,428.789421,0.620483928,0.645749343,0.67833118,0.730963099
Myotis_lucifugus,Davy_8,Davy,NA,NA,24,11,0.856993,0.030725,1.039999962,49,7.77,694.9827316,971.21076,428.789421,0.559810749,0.58015784,0.614644616,0.641078245
Myotis_lucifugus,Davy_9,Davy,NA,NA,52,11,0.884662,0.011065,8.3349998,53,7.77,955.1898067,971.21076,428.789421,0.694967114,0.666904215,0.665989813,0.660322968
Myotis_lucifugus,Johnson_1,Johnson,NA,NA,28,8,0.814978,0.013092,8.72999984,42,7.77,862.4368308,971.21076,428.789421,0.762579486,0.74863421,0.764236984,0.74372261
Myotis_lucifugus,Johnson_10,Johnson,NA,NA,126,8,0.85103,-0.014975,10.94999981,42,7.77,812.5398406,971.21076,428.789421,0.837796072,0.853837579,0.800510176,0.721821406
Myotis_lucifugus,Johnson_11,Johnson,NA,NA,11,8,0.784695,0.020383,123.0300045,43,7.77,859.0849673,971.21076,428.789421,0.783960749,0.749579795,0.80114818,0.819414299
Myotis_lucifugus,Johnson_12,Johnson,NA,NA,49,8,0.831774,0.000692,5.110000134,42,7.77,797.7213439,971.21076,428.789421,0.823195649,0.780053219,0.695831299,0.622997965
Myotis_lucifugus,Johnson_13,Johnson,NA,NA,59,8,0.840206,-0.007689,4.110000134,42,7.77,771.5298651,971.21076,428.789421,0.829273408,0.835216354,0.824528346,0.743180857
Myotis_lucifugus,Johnson_14,Johnson,NA,NA,57,8,0.842268,-0.011305,10.94999981,42,7.77,852.6494024,971.21076,428.789421,0.849357062,0.839984797,0.797960654,0.745985922
Myotis_lucifugus,Johnson_15,Johnson,NA,NA,69,8,0.826562,0.007078,2.309999943,42,7.77,904.2929936,971.21076,428.789421,0.790354837,0.726161222,0.66408954,0.535129424
Myotis_lucifugus,Johnson_16,Johnson,NA,NA,15,8,0.815906,-0.004313,10.94999981,42,7.77,810.899729,971.21076,428.789421,0.83587521,0.851377813,0.809700926,0.751855335
Myotis_lucifugus,Johnson_17,Johnson,NA,NA,26,8,0.836821,-0.014791,6.77000014,53,7.77,829.0482625,971.21076,428.789421,0.76257207,0.769636756,0.799647862,0.806597037
Myotis_lucifugus,Johnson_18,Johnson,NA,NA,27,8,0.817475,0.001578,64.05249882,42,7.77,833.3518931,971.21076,428.789421,0.808621394,0.736937138,0.713934767,0.639268246
Myotis_lucifugus,Johnson_19,Johnson,NA,NA,14,8,0.811763,-0.004443,356.3424988,49,7.77,914.9543726,971.21076,428.789421,0.576640415,0.717961513,0.78140173,0.796311161
Myotis_lucifugus,Johnson_2,Johnson,NA,NA,30,8,0.845661,-0.023157,8.172499895,41,7.77,793.0828516,971.21076,428.789421,0.821272786,0.776319238,0.691680335,0.60102508
Myotis_lucifugus,Johnson_20,Johnson,NA,NA,14,8,0.819205,-0.017183,10.11000013,42,7.77,836.3054475,971.21076,428.789421,0.837588783,0.826197438,0.782030308,0.727883956
Myotis_lucifugus,Johnson_21,Johnson,NA,NA,48,8,0.823869,0.009745,10.94999981,42,7.77,828.7248062,971.21076,428.789421,0.845422608,0.847042134,0.788278279,0.735924522
Myotis_lucifugus,Johnson_22,Johnson,NA,NA,33,8,0.817641,0.012042,10.94999981,42,7.77,823.0812379,971.21076,428.789421,0.842848077,0.853571492,0.790919715,0.733558975
Myotis_lucifugus,Johnson_23,Johnson,NA,NA,167,8,0.838189,0.001434,10.94999981,42,7.77,829.8151751,971.21076,428.789421,0.845704381,0.850336626,0.791689956,0.739283245
Myotis_lucifugus,Johnson_24,Johnson,NA,NA,19,8,0.792607,0.02405,29.61799965,42,7.77,830.9032882,971.21076,428.789421,0.835745776,0.846939116,0.767141948,0.706500948
Myotis_lucifugus,Johnson_25,Johnson,NA,NA,84,8,0.835271,0.001065,14.8166666,42,7.77,795.6181102,971.21076,428.789421,0.826696172,0.829206834,0.810572318,0.717762183
Myotis_lucifugus,Johnson_26,Johnson,NA,NA,70,8,0.829394,0.007408,46.61999957,42,7.77,854.9727047,971.21076,428.789421,0.738127108,0.787383252,0.811000753,0.779812101
Myotis_lucifugus,Johnson_27,Johnson,NA,NA,19,8,0.721792,0.02858,493.8800201,42,7.77,843.5658436,971.21076,428.789421,0.859075388,0.785435921,0.750538487,0.678318028
Myotis_lucifugus,Johnson_28,Johnson,NA,NA,19,8,0.722645,0.015411,14.02000046,42,7.77,827.2929293,971.21076,428.789421,0.783295974,0.731402765,0.701137309,0.62689909
Myotis_lucifugus,Johnson_29,Johnson,NA,NA,29,8,0.820571,0.006814,5.110000134,42,7.77,789.6558935,971.21076,428.789421,0.81726283,0.808615128,0.81519138,0.806987722
Myotis_lucifugus,Johnson_3,Johnson,NA,NA,41,8,0.846219,-0.018375,3.7633334,43,7.77,783.9092628,971.21076,428.789421,0.810481277,0.811043179,0.8163935,0.81225099
Myotis_lucifugus,Johnson_4,Johnson,NA,NA,21,8,0.80055,0.021168,12.79999987,42,7.77,873.9156863,971.21076,428.789421,0.766156088,0.820623459,0.720121709,0.664500954
Myotis_lucifugus,Johnson_5,Johnson,NA,NA,26,8,0.820388,0.005003,18.09000047,42,7.77,832.3081395,971.21076,428.789421,0.836272484,0.843641831,0.759354162,0.693736831
Myotis_lucifugus,Johnson_6,Johnson,NA,NA,59,8,0.842227,-0.00955,10.94999981,42,7.77,839.875,971.21076,428.789421,0.829343549,0.841670983,0.814497915,0.77309429
Myotis_lucifugus,Johnson_7,Johnson,NA,NA,61,8,0.840205,-0.006868,8.110000134,49,7.77,798.8216319,971.21076,428.789421,0.74180609,0.782938163,0.807616926,0.815587691
Myotis_lucifugus,Johnson_8,Johnson,NA,NA,18,8,0.826656,-0.013381,14.49000009,42,7.77,771.4527938,971.21076,428.789421,0.840986279,0.834140559,0.802055989,0.697729319
Myotis_lucifugus,Johnson_9,Johnson,NA,NA,71,8,0.81981,0.018971,1.039999962,41,7.77,803.2790698,971.21076,428.789421,0.827565473,0.764567434,0.649670677,0.584757419
Myotis_septentrionalis,1,Johnson,NA,NA,38,5,0.871393,-0.006547,3.7633334,43,7,783.9092628,952.731581,520.02719,0.810481277,0.811043179,0.8163935,0.81225099
Myotis_septentrionalis,2,Johnson,NA,NA,56,5,0.872306,0.002611,18.09000047,42,7,832.3081395,952.731581,520.02719,0.836272484,0.843641831,0.759354162,0.693736831
Myotis_septentrionalis,3,Johnson,NA,NA,54,5,0.863929,0.007907,10.94999981,42,7,839.875,952.731581,520.02719,0.829343549,0.841670983,0.814497915,0.77309429
Myotis_septentrionalis,4,Johnson,NA,NA,34,5,0.846092,0.017381,1.039999962,41,7,803.2790698,952.731581,520.02719,0.827565473,0.764567434,0.649670677,0.584757419
Myotis_septentrionalis,5,Johnson,NA,NA,98,5,0.877547,0.000706,10.94999981,42,7,812.5398406,952.731581,520.02719,0.837796072,0.853837579,0.800510176,0.721821406
Myotis_septentrionalis,6,Johnson,NA,NA,76,5,0.875094,0.001205,123.0300045,43,7,859.0849673,952.731581,520.02719,0.783960749,0.749579795,0.80114818,0.819414299
Myotis_septentrionalis,7,Johnson,NA,NA,62,5,0.873628,0.000869,5.110000134,42,7,797.7213439,952.731581,520.02719,0.823195649,0.780053219,0.695831299,0.622997965
Myotis_septentrionalis,8,Johnson,NA,NA,82,5,0.881889,-0.0055,4.110000134,42,7,771.5298651,952.731581,520.02719,0.829273408,0.835216354,0.824528346,0.743180857
Myotis_septentrionalis,9,Johnson,NA,NA,42,5,0.87057,-0.003006,10.94999981,42,7,810.899729,952.731581,520.02719,0.83587521,0.851377813,0.809700926,0.751855335
Myotis_septentrionalis,10,Johnson,NA,NA,110,5,0.881178,-0.00242,10.94999981,42,7,829.8151751,952.731581,520.02719,0.845704381,0.850336626,0.791689956,0.739283245
Myotis_septentrionalis,11,Johnson,NA,NA,50,5,0.869453,0.003936,5.110000134,42,7,789.6558935,952.731581,520.02719,0.81726283,0.808615128,0.81519138,0.806987722
Myotis_septentrionalis,12,Johnson,NA,NA,38,5,0.868769,-0.008837,17.11750054,42,7,820.4424951,952.731581,520.02719,0.854379427,0.825574421,0.745859575,0.672044689
Myotis_septentrionalis,13,Johnson,NA,NA,54,5,0.868102,0.002982,1.807500005,43,7,733.3663366,952.731581,520.02719,0.799498177,0.813068704,0.814661897,0.81770208
Myotis_septentrionalis,14,Johnson,NA,NA,62,5,0.854773,0.02129,2.569999933,42,7,870.1585127,952.731581,520.02719,0.744704773,0.811042947,0.684964215,0.644002967
Myotis_septentrionalis,15,Johnson,NA,NA,40,5,0.862894,0.004217,15.17000008,42,7,771.9980769,952.731581,520.02719,0.839796557,0.833311302,0.806146959,0.705342204
Odocoileus_hemionus,Latch_OR_hybrid,Latch,43.67007,-121.65231,262,10,0.722147,0.013813,4.110000134,66,83800,1262.059289,1356.114644,338.133127,0.494157538,0.565939637,0.610027778,0.677808242
Odocoileus_hemionus,Latch_WA_hybrid,Latch,47.78875,-121.15184,148,10,0.724564,0.009062,2.810000002,64,83800,907.2103321,1356.114644,338.133127,0.477483699,0.651264316,0.769700398,0.792356864
Odocoileus_hemionus,Northrup_NM,Northrup,39.955,-108.181,30,18,0.652073,0.007015,1.039999962,65,83800,1502.523207,1356.114644,338.133127,0.654260937,0.657387339,0.662303867,0.669968033
Odocoileus_hemionus,Northrup_NR,Northrup,40.039,-108.131,31,18,0.659603,-0.003735,1.039999962,65,83800,1504.852321,1356.114644,338.133127,0.647043561,0.651544679,0.661881283,0.664125044
Odocoileus_hemionus,Northrup_RG,Northrup,39.920631,-108.298113,44,18,0.649208,0.016375,1.039999962,65,83800,1543.172632,1356.114644,338.133127,0.622201904,0.649194357,0.656782106,0.667815902
Odocoileus_hemionus,Northrup_SM,Northrup,39.874,-108.206,30,18,0.656586,0.000403,1.039999962,66,83800,1507.74739,1356.114644,338.133127,0.653559852,0.666602566,0.665981287,0.673873587
Odocoileus_hemionus,P01_Latch,Latch,52.737899,-111.070999,29,10,0.683056,0.016828,1.039999962,40,83800,958.5503356,1356.114644,338.133127,0.516071504,0.439883202,0.479538172,0.550399686
Odocoileus_hemionus,P02_Latch,Latch,49.6856,-114.210998,29,10,0.661474,0.047891,1.039999962,54,83800,1103.811723,1356.114644,338.133127,0.80698229,0.803846887,0.783038037,0.777073074
Odocoileus_hemionus,P03_Latch,Latch,57.642799,-134.869995,44,10,0.195226,0.720607,1.039999962,6,83800,635.4047619,1356.114644,338.133127,0.670202493,0.702091373,0.734381391,0.743281376
Odocoileus_hemionus,P04_Latch,Latch,57.121498,-153.725997,175,10,0.296509,0.579332,0.831999969,4,83800,690.5679443,1356.114644,338.133127,0.736478554,0.60109847,0.38907169,0.395183434
Odocoileus_hemionus,P05_Latch,Latch,55.839,-132.854003,35,10,0.303918,0.563744,1.039999962,2,83800,648.0354938,1356.114644,338.133127,0.683116221,0.66449837,0.691433325,0.68382014
Odocoileus_hemionus,P06_Latch,Latch,34.456298,-113.190002,14,10,0.632143,0.07268,1.039999962,63,83800,2687.153499,1356.114644,338.133127,0.145190598,0.362255443,0.497554745,0.590050399
Odocoileus_hemionus,P07_Latch,Latch,33.938301,-111.301002,23,10,0.624767,0.096271,1.039999962,76,83800,2419.632653,1356.114644,338.133127,0.531071916,0.643178833,0.711762149,0.724554899
Odocoileus_hemionus,P08_Latch,Latch,31.4713,-109.589996,30,10,0.606039,0.127774,3.075000048,87,83800,2463.579812,1356.114644,338.133127,0.493254755,0.692018043,0.726934998,0.722544871
Odocoileus_hemionus,P09_Latch,Latch,32.075298,-111.164001,28,10,0.588229,0.15244,6.77000014,84,83800,2594.578341,1356.114644,338.133127,0.381113259,0.40174489,0.45722734,0.480128786
Odocoileus_hemionus,P10_Latch,Latch,35.2117,-111.733001,26,10,0.636051,0.082056,108.8600001,69,83800,1752.134228,1356.114644,338.133127,0.555921366,0.7405567,0.732822019,0.71583531
Odocoileus_hemionus,P11_Latch,Latch,36.3866,-111.936996,30,10,0.653373,0.060035,1.039999962,71,83800,1928.45815,1356.114644,338.133127,0.677856258,0.535914475,0.522720997,0.594742978
Odocoileus_hemionus,P12_Latch,Latch,33.431301,-113.755996,30,10,0.607944,0.125453,1.039999962,58,83800,2860.601367,1356.114644,338.133127,0.197692898,0.362623909,0.430697486,0.472552446
Odocoileus_hemionus,P16_Latch,Latch,52.358798,-126.045997,18,10,0.605556,0.118933,1.039999962,45,83800,742.5316667,1356.114644,338.133127,0.708893557,0.729619965,0.747900078,0.752326898
Odocoileus_hemionus,P18_Latch,Latch,49.136901,-123.856002,27,10,0.374948,0.45959,349.2599878,10,83800,918.143662,1356.114644,338.133127,0.664872959,0.739026568,0.768775364,0.769694841
Odocoileus_hemionus,P19_Latch,Latch,51.789299,-121.594001,28,10,0.650846,0.062472,1.039999962,51,83800,919.4812925,1356.114644,338.133127,0.588606456,0.63591286,0.653640651,0.698024161
Odocoileus_hemionus,P20_Latch,Latch,49.430999,-120.166,20,10,0.650367,0.055993,2.231666605,65,83800,928.3511586,1356.114644,338.133127,0.564804356,0.637017439,0.649363233,0.670601929
Odocoileus_hemionus,P21_Latch,Latch,48.870201,-124.103996,30,10,0.477025,0.313766,5.610000134,10,83800,835.0522523,1356.114644,338.133127,0.706951342,0.707192245,0.717958595,0.738353114
Odocoileus_hemionus,P22_Latch,Latch,37.102401,-119.251998,23,10,0.70647,-0.021894,1.039999962,73,83800,1813.816993,1356.114644,338.133127,0.631062761,0.774290543,0.787547227,0.79351238
Odocoileus_hemionus,P23_Latch,Latch,32.9407,-114.859001,30,10,0.561222,0.192664,1.039999962,58,83800,2804.52164,1356.114644,338.133127,0.657269023,0.683090194,0.633778651,0.576623921
Odocoileus_hemionus,P25_Latch,Latch,37.881401,-118.926002,25,10,0.6804,0.017894,1.039999962,76,83800,1776.232759,1356.114644,338.133127,0.558125446,0.591553505,0.629650709,0.696595927
Odocoileus_hemionus,P26_Latch,Latch,35.756599,-120.922996,25,10,0.703223,-0.015144,8.18999958,52,83800,1692.03304,1356.114644,338.133127,0.829833118,0.791950759,0.78742388,0.759539406
Odocoileus_hemionus,P27_Latch,Latch,37.167198,-117.872001,20,10,0.671185,0.026093,1.039999962,62,83800,2322.472885,1356.114644,338.133127,0.594397256,0.62073276,0.655618917,0.710244122
Odocoileus_hemionus,P29_Latch,Latch,38.622798,-121.276,7,10,0.592857,0.09686,1213.539993,57,83800,1881.145299,1356.114644,338.133127,0.781354499,0.794432312,0.819710369,0.829966913
Odocoileus_hemionus,P30_Latch,Latch,33.1011,-116.580001,28,10,0.674871,0.027926,4.110000134,67,83800,2036.168565,1356.114644,338.133127,0.61748232,0.741461032,0.768240671,0.756103314
Odocoileus_hemionus,P31_Latch,Latch,35.016101,-118.746002,30,10,0.686603,0.012227,5.110000134,55,83800,2167.274336,1356.114644,338.133127,0.839675136,0.827879259,0.831753337,0.842438865
Odocoileus_hemionus,P32_Latch,Latch,39.852001,-122.532997,10,10,0.663765,0.009032,1.039999962,62,83800,1868.87395,1356.114644,338.133127,0.755790843,0.776134449,0.774177188,0.780478399
Odocoileus_hemionus,P34_Latch,Latch,37.346401,-107.925003,29,10,0.66967,0.03589,23.62250018,73,83800,1451.359031,1356.114644,338.133127,0.774029935,0.761769087,0.726006752,0.67568206
Odocoileus_hemionus,P35_Latch,Latch,40.562599,-102.483001,26,10,0.622023,0.102783,2.064999938,51,83800,1710.066253,1356.114644,338.133127,0.464526445,0.533408522,0.539945795,0.53384401
Odocoileus_hemionus,P37_Latch,Latch,44.013,-116.119003,25,10,0.623162,0.100363,2.069999933,62,83800,1398.370809,1356.114644,338.133127,0.695399496,0.764899906,0.734744815,0.707439774
Odocoileus_hemionus,P38_Latch,Latch,42.5904,-112.103996,28,10,0.645891,0.069553,3.079999924,70,83800,1404.96988,1356.114644,338.133127,0.659161507,0.715265538,0.72706366,0.717194606
Odocoileus_hemionus,P39_Latch,Latch,38.265701,-99.576499,31,10,0.611186,0.12127,1.039999962,54,83800,1829.496802,1356.114644,338.133127,0.518470972,0.525023409,0.538618584,0.555153286
Odocoileus_hemionus,P40_Latch,Latch,39.753898,-98.903396,27,10,0.601082,0.133273,1.383333286,54,83800,1609.334746,1356.114644,338.133127,0.571664633,0.569196866,0.559833867,0.558794444
Odocoileus_hemionus,P41_Latch,Latch,45.987899,-114.121002,28,10,0.647704,0.067128,1.039999962,68,83800,1206.080769,1356.114644,338.133127,0.614945206,0.60531205,0.598315671,0.643934582
Odocoileus_hemionus,P42_Latch,Latch,45.554599,-109.439002,30,10,0.66471,0.043532,3.086666743,54,83800,1456.843931,1356.114644,338.133127,0.682306264,0.713527784,0.711855956,0.726126022
Odocoileus_hemionus,P43_Latch,Latch,46.482398,-103.675003,30,10,0.652333,0.061598,1.039999962,54,83800,1459.037736,1356.114644,338.133127,0.659918099,0.688961301,0.670761975,0.640083258
Odocoileus_hemionus,P44_Latch,Latch,42.086498,-103.083999,30,10,0.624889,0.101077,1.039999962,58,83800,1623.768916,1356.114644,338.133127,0.490079447,0.432780168,0.414992708,0.41856708
Odocoileus_hemionus,P45_Latch,Latch,40.352298,-100.521003,29,10,0.607669,0.125337,15.29249978,52,83800,1598.623701,1356.114644,338.133127,0.544083077,0.55259749,0.553641324,0.551247498
Odocoileus_hemionus,P46_Latch,Latch,32.379901,-104.783996,27,10,0.603292,0.130507,1.039999962,76,83800,2345.711982,1356.114644,338.133127,0.674000661,0.647957412,0.622794786,0.593223167
Odocoileus_hemionus,P47_Latch,Latch,36.851299,-104.446998,29,10,0.612842,0.117892,2.069999933,72,83800,1872.021786,1356.114644,338.133127,0.699854228,0.660726278,0.672193375,0.694510974
Odocoileus_hemionus,P48_Latch,Latch,38.2481,-114.261001,27,10,0.677366,0.023749,1.039999962,60,83800,1872.774194,1356.114644,338.133127,0.52592737,0.47191641,0.549323963,0.611224099
Odocoileus_hemionus,P49_Latch,Latch,41.303699,-115.068,30,10,0.655611,0.056883,1.039999962,67,83800,1615.621901,1356.114644,338.133127,0.471951975,0.423916127,0.513913472,0.597225247
Odocoileus_hemionus,P50_Latch,Latch,44.604,-123.632003,30,10,0.644587,0.072629,6.149999857,60,83800,963.7901961,1356.114644,338.133127,0.774776116,0.811697434,0.773641722,0.741592202
Odocoileus_hemionus,P51_Latch,Latch,44.529499,-119.092002,28,10,0.666773,0.039663,1.039999962,67,83800,1279.982318,1356.114644,338.133127,0.672773877,0.647634791,0.70582343,0.719695373
Odocoileus_hemionus,P52_Latch,Latch,42.737598,-123.098999,43,10,0.670167,0.040746,11.89499998,72,83800,1270.070707,1356.114644,338.133127,0.599234916,0.569956105,0.624588989,0.712659572
Odocoileus_hemionus,P53_Latch,Latch,43.4155,-103.330001,30,10,0.655667,0.056803,3.0625,62,83800,1550.175649,1356.114644,338.133127,0.38148076,0.434012626,0.46982412,0.447720392
Odocoileus_hemionus,P54_Latch,Latch,50.832401,-108.037002,30,10,0.631056,0.092206,2.057500005,42,83800,1108.916955,1356.114644,338.133127,0.547760449,0.460330713,0.443188763,0.479145264
Odocoileus_hemionus,P55_Latch,Latch,52.650299,-109.600997,29,10,0.616766,0.112244,1.039999962,44,83800,903.5837479,1356.114644,338.133127,0.594251334,0.49140554,0.511851264,0.574875775
Odocoileus_hemionus,P60_Latch,Latch,30.3262,-102.684997,30,10,0.594599,0.1446,1.039999962,72,83800,2301.428235,1356.114644,338.133127,0.282430591,0.22435893,0.204936811,0.266511108
Odocoileus_hemionus,P61_Latch,Latch,30.8194,-101.512001,20,10,0.611166,0.112921,1.039999962,58,83800,2245.550351,1356.114644,338.133127,0.082107599,0.154123011,0.2493051,0.48115865
Odocoileus_hemionus,P62_Latch,Latch,34.441299,-101.000999,11,10,0.529339,0.215564,1.039999962,53,83800,2212.069977,1356.114644,338.133127,0.673570175,0.697717556,0.700988991,0.693520984
Odocoileus_hemionus,P63_Latch,Latch,40.9733,-111.690002,23,10,0.665485,0.03756,2.069999933,72,83800,1490.099379,1356.114644,338.133127,0.784411815,0.83135098,0.802962716,0.753999409
Odocoileus_hemionus,P64_Latch,Latch,41.965499,-112.709999,23,10,0.637208,0.078494,1.039999962,67,83800,1582.362525,1356.114644,338.133127,0.632482751,0.710253371,0.762834743,0.736243313
Odocoileus_hemionus,P65_Latch,Latch,48.498001,-120.130996,29,10,0.658479,0.052137,1.297499955,65,83800,1096.901818,1356.114644,338.133127,0.700025069,0.722671222,0.702626711,0.731053324
Odocoileus_hemionus,P66_Latch,Latch,46.8568,-122.852996,25,10,0.65328,0.057039,26.50749993,57,83800,945.2429907,1356.114644,338.133127,0.807712201,0.75555219,0.740051534,0.767528972
Odocoileus_hemionus,P67_Latch,Latch,47.427398,-121.977996,14,10,0.643539,0.055095,174.5639961,60,83800,983.7777778,1356.114644,338.133127,0.787129508,0.748509364,0.720630712,0.758626712
Odocoileus_hemionus,P68_Latch,Latch,42.712299,-105.454002,19,10,0.64446,0.063737,16.8333327,59,83800,1573.562249,1356.114644,338.133127,0.579716026,0.580205855,0.570128864,0.593034581
Odocoileus_hemionus,P69_Latch,Latch,44.233898,-109.503997,30,10,0.666833,0.040739,1.039999962,67,83800,1192.335953,1356.114644,338.133127,0.630758522,0.608488856,0.630454632,0.663072941
Odocoileus_hemionus,P70_Latch,Latch,61.453498,-135.917999,30,10,0.580274,0.16477,1.039999962,41,83800,697.5032938,1356.114644,338.133127,0.669923634,0.662811031,0.704330325,0.731782203
Odocoileus_hemionus,P71_Latch,Latch,47.874401,-123.983001,13,10,0.547085,0.194512,1.039999962,57,83800,796.8797814,1356.114644,338.133127,0.460182029,0.671610122,0.676378339,0.693779117
Odocoileus_hemionus,P72_Latch,Latch,45.975898,-120.666,17,10,0.694211,-0.013069,2.069999933,62,83800,1204.95057,1356.114644,338.133127,0.734491407,0.779161509,0.780575303,0.788839618
Odocoileus_hemionus,Vandergast_muledeer,Vandergast,32.94458,-116.96219,73,15,0.556345,NA,426.7733294,57,83800,1945.988372,1356.114644,338.133127,0.671818519,0.739965668,0.759990834,0.744167835
Odocoileus_virginianus,Robinson_1,Robinson,43.075705,-90.725462,24,14,0.806312,0.01323,15.74499989,50,75000,1068.23913,1243.855208,473.361148,0.62724611,0.593423604,0.591870916,0.579285953
Odocoileus_virginianus,Robinson_10,Robinson,42.639163,-90.132364,13,14,0.798388,0.00429,6.130000114,49,75000,1080.354251,1243.855208,473.361148,0.363867431,0.509761505,0.521864526,0.5563664
Odocoileus_virginianus,Robinson_11,Robinson,42.814324,-90.132016,24,14,0.806065,0.012309,15.41000009,49,75000,1062.927711,1243.855208,473.361148,0.435099471,0.559371309,0.559976077,0.580347413
Odocoileus_virginianus,Robinson_12,Robinson,43.423866,-90.132385,36,14,0.817744,0.007068,8.424999714,52,75000,1025.349112,1243.855208,473.361148,0.655822303,0.687060943,0.683120685,0.642387061
Odocoileus_virginianus,Robinson_13,Robinson,43.598131,-90.01415,26,14,0.821312,-0.00414,17.70499992,52,75000,1024.411531,1243.855208,473.361148,0.699751441,0.734392933,0.697097204,0.66429921
Odocoileus_virginianus,Robinson_14,Robinson,43.336756,-90.013899,28,14,0.808375,0.013089,14.65749979,51,75000,1030.301397,1243.855208,473.361148,0.658942247,0.657252505,0.671411371,0.641581093
Odocoileus_virginianus,Robinson_15,Robinson,43.074879,-89.897185,71,14,0.818008,0.013726,7.639999866,49,75000,1040.57,1243.855208,473.361148,0.607733395,0.578551733,0.623925843,0.627211625
Odocoileus_virginianus,Robinson_16,Robinson,43.161923,-89.896976,45,14,0.814588,0.012888,8.486666679,49,75000,1047.382766,1243.855208,473.361148,0.631154536,0.602131167,0.641157098,0.63566479
Odocoileus_virginianus,Robinson_17,Robinson,42.813616,-89.897313,38,14,0.821488,0.002021,10.18000031,49,75000,1061.070707,1243.855208,473.361148,0.447407217,0.542631072,0.563278643,0.606803971
Odocoileus_virginianus,Robinson_18,Robinson,42.639592,-89.896668,20,14,0.800078,0.017715,6.610000134,48,75000,1078.7249,1243.855208,473.361148,0.340134313,0.510709541,0.526117476,0.582673039
Odocoileus_virginianus,Robinson_19,Robinson,42.328199,-89.806389,31,14,0.81829,0.001686,15.61500025,49,75000,1094.811359,1243.855208,473.361148,0.338043073,0.425883698,0.466970822,0.558345549
Odocoileus_virginianus,Robinson_2,Robinson,43.335779,-90.606369,27,14,0.815933,0.003646,9.019999981,50,75000,1044.528,1243.855208,473.361148,0.627051945,0.645329495,0.657834384,0.609069023
Odocoileus_virginianus,Robinson_20,Robinson,43.423907,-89.777983,40,14,0.811103,0.016413,24.3099997,49,75000,1030.243028,1243.855208,473.361148,0.685542829,0.684871739,0.681233827,0.66873171
Odocoileus_virginianus,Robinson_21,Robinson,43.075369,-89.779156,72,14,0.820963,0.009949,12.84333324,49,75000,1044.328,1243.855208,473.361148,0.629217116,0.575500298,0.623680783,0.641763333
Odocoileus_virginianus,Robinson_22,Robinson,43.162251,-89.77884,41,14,0.803377,0.025277,28.93999958,50,75000,1048.650699,1243.855208,473.361148,0.64869243,0.598092599,0.641588972,0.649900566
Odocoileus_virginianus,Robinson_23,Robinson,42.901095,-89.779282,38,14,0.822399,0.002528,13.67999983,50,75000,1058.662651,1243.855208,473.361148,0.541910407,0.535663085,0.587146241,0.628417042
Odocoileus_virginianus,Robinson_24,Robinson,42.550812,-89.778839,21,14,0.80295,0.013606,32.58249998,49,75000,1081.481855,1243.855208,473.361148,0.340965463,0.494201204,0.509357798,0.588072675
Odocoileus_virginianus,Robinson_25,Robinson,43.336731,-89.659922,41,14,0.810666,0.017237,23.10249972,50,75000,1049.181637,1243.855208,473.361148,0.688529922,0.652525311,0.666127811,0.676524265
Odocoileus_virginianus,Robinson_26,Robinson,42.639645,-89.661004,22,14,0.822298,-0.009027,34.79249978,48,75000,1076.722334,1243.855208,473.361148,0.360670779,0.492821502,0.533662013,0.612901219
Odocoileus_virginianus,Robinson_27,Robinson,43.598935,-89.541788,15,14,0.790911,0.01863,61.42333603,50,75000,1049.642436,1243.855208,473.361148,0.726029861,0.707113115,0.695359227,0.704993593
Odocoileus_virginianus,Robinson_28,Robinson,42.987642,-89.54331,27,14,0.811196,0.009662,74.05666606,49,75000,1069.777328,1243.855208,473.361148,0.565628613,0.547100604,0.606028808,0.665239552
Odocoileus_virginianus,Robinson_29,Robinson,42.72652,-89.544602,11,14,0.808805,-0.015403,14.63999987,48,75000,1075.612,1243.855208,473.361148,0.427588745,0.490979862,0.557613914,0.638960231
Odocoileus_virginianus,Robinson_3,Robinson,42.987896,-90.487543,22,14,0.805818,0.013421,8.149999857,50,75000,1055.236,1243.855208,473.361148,0.565646012,0.587528822,0.581968829,0.581565075
Odocoileus_virginianus,Robinson_30,Robinson,43.424457,-89.422593,38,14,0.807576,0.019834,27.74500036,49,75000,1055.649505,1243.855208,473.361148,0.6558631,0.662356593,0.674317976,0.706890749
